"Date","Time, GMT+11:00","Temp, °C (LGR S/N: 9832562, SEN S/N: 9818221, LBL: Ambient)","RH, % (LGR S/N: 9832562, SEN S/N: 9818221)","Water Content, m³/m³ (LGR S/N: 9832562, SEN S/N: 9827493, LBL: 5cmBG)","Water Content, m³/m³ (LGR S/N: 9832562, SEN S/N: 9833761, LBL: 10cmBG)","DewPt, °C (LGR S/N: 9832562, SEN S/N: 9818221)"
17/11/16,16:39:32,14.864,86.300,0.2000,0.2138,12.6
17/11/16,17:39:33,13.209,87.600,0.1993,0.2146,11.2
17/11/16,18:39:34,12.340,90.900,0.1986,0.2138,10.9
17/11/16,19:39:35,11.127,93.100,0.1971,0.2138,10.1
17/11/16,20:39:36,10.369,95.700,0.1971,0.2146,9.7
17/11/16,21:39:37,10.026,97.100,0.1964,0.2138,9.6
17/11/16,22:39:38,9.731,97.800,0.1957,0.2138,9.4
17/11/16,23:39:39,9.460,98.400,0.1957,0.2146,9.2
18/11/16,00:39:40,9.163,98.700,0.1957,0.2138,9.0
18/11/16,01:39:41,9.015,99.000,0.1957,0.2138,8.9
18/11/16,02:39:42,8.817,99.200,0.1949,0.2138,8.7
18/11/16,03:39:43,8.742,99.500,0.1942,0.2138,8.7
18/11/16,04:39:44,8.668,99.500,0.1942,0.2138,8.6
18/11/16,05:39:45,8.543,99.500,0.1942,0.2138,8.5
18/11/16,06:39:46,8.618,99.500,0.1942,0.2138,8.6
18/11/16,07:39:47,8.668,99.400,0.1942,0.2138,8.6
18/11/16,08:39:48,9.238,99.400,0.1935,0.2138,9.2
18/11/16,09:39:49,9.509,98.700,0.1935,0.2131,9.3
18/11/16,10:39:50,10.124,98.300,0.1935,0.2131,9.9
18/11/16,11:39:51,10.761,98.000,0.1928,0.2131,10.5
18/11/16,12:39:52,11.297,97.600,0.1928,0.2131,10.9
18/11/16,13:39:53,13.016,97.700,0.1920,0.2124,12.7
18/11/16,14:39:54,14.673,96.700,0.1920,0.2116,14.2
18/11/16,15:39:55,14.960,94.900,0.1906,0.2109,14.2
18/11/16,16:39:56,14.290,93.400,0.1899,0.2109,13.3
18/11/16,17:39:57,13.401,92.900,0.1891,0.2102,12.3
18/11/16,18:39:58,12.678,93.100,0.1884,0.2102,11.6
18/11/16,19:39:59,12.001,93.700,0.1877,0.2095,11.0
18/11/16,20:40:00,10.467,95.500,0.1870,0.2102,9.8
18/11/16,21:40:01,9.608,96.400,0.1862,0.2102,9.1
18/11/16,22:40:02,9.213,97.800,0.1855,0.2102,8.9
18/11/16,23:40:03,9.040,98.600,0.1855,0.2102,8.8
19/11/16,00:40:04,8.344,98.100,0.1848,0.2102,8.1
19/11/16,01:40:05,9.040,99.600,0.1848,0.2102,9.0
19/11/16,02:40:06,8.965,99.900,0.1848,0.2095,9.0
19/11/16,03:40:07,8.742,99.900,0.1840,0.2102,8.7
19/11/16,04:40:08,8.693,100.000,0.1840,0.2095,8.7
19/11/16,05:40:09,8.195,100.000,0.1840,0.2102,8.2
19/11/16,06:40:10,8.344,100.000,0.1840,0.2102,8.4
19/11/16,07:40:11,8.767,100.000,0.1833,0.2095,8.8
19/11/16,08:40:12,9.731,100.000,0.1833,0.2095,9.7
19/11/16,09:40:13,10.418,99.400,0.1819,0.2080,10.3
19/11/16,10:40:14,11.613,96.800,0.1811,0.2080,11.1
19/11/16,11:40:15,13.570,96.200,0.1804,0.2066,13.0
19/11/16,12:40:16,14.960,94.700,0.1797,0.2058,14.1
19/11/16,13:40:17,15.796,93.400,0.1775,0.2051,14.8
19/11/16,14:40:18,16.129,93.700,0.1761,0.2044,15.1
19/11/16,15:40:19,16.439,93.200,0.1753,0.2037,15.4
19/11/16,16:40:20,15.485,91.500,0.1746,0.2029,14.1
19/11/16,17:40:21,15.079,92.600,0.1732,0.2022,13.9
19/11/16,18:40:22,14.505,92.500,0.1732,0.2029,13.3
19/11/16,19:40:23,12.944,88.900,0.1717,0.2015,11.2
19/11/16,20:40:24,8.020,79.600,0.1702,0.2022,4.7
19/11/16,21:40:25,5.539,81.400,0.1695,0.2022,2.6
19/11/16,22:40:26,4.376,85.200,0.1688,0.2022,2.1
19/11/16,23:40:27,4.272,87.400,0.1688,0.2022,2.4
20/11/16,00:40:28,3.958,87.900,0.1681,0.2015,2.1
20/11/16,01:40:29,4.480,90.200,0.1681,0.2022,3.0
20/11/16,02:40:30,5.076,91.900,0.1673,0.2015,3.9
20/11/16,03:40:31,5.719,93.300,0.1673,0.2022,4.7
20/11/16,04:40:32,5.821,94.000,0.1673,0.2022,4.9
20/11/16,05:40:33,5.796,94.300,0.1666,0.2022,5.0
20/11/16,06:40:34,6.914,95.600,0.1666,0.2022,6.3
20/11/16,07:40:35,8.990,99.500,0.1673,0.2015,8.9
20/11/16,08:40:36,10.026,99.600,0.1666,0.2015,10.0
20/11/16,09:40:37,11.273,100.000,0.1659,0.2008,11.3
20/11/16,10:40:38,12.727,100.000,0.1652,0.2008,12.7
20/11/16,11:40:39,14.529,99.800,0.1652,0.1993,14.5
20/11/16,12:40:40,15.199,97.500,0.1630,0.1978,14.8
20/11/16,13:40:41,15.772,95.400,0.1608,0.1971,15.1
20/11/16,14:40:42,16.106,91.600,0.1594,0.1964,14.8
20/11/16,15:40:43,16.868,89.000,0.1586,0.1957,15.1
20/11/16,16:40:44,16.820,89.900,0.1572,0.1949,15.2
20/11/16,17:40:45,15.963,90.100,0.1564,0.1942,14.4
20/11/16,18:40:46,14.649,90.600,0.1557,0.1942,13.1
20/11/16,19:40:47,13.257,92.100,0.1543,0.1935,12.0
20/11/16,20:40:48,12.292,94.500,0.1535,0.1942,11.4
20/11/16,21:40:49,11.492,96.000,0.1528,0.1942,10.9
20/11/16,22:40:50,9.780,94.000,0.1521,0.1935,8.9
20/11/16,23:40:51,10.467,95.200,0.1521,0.1942,9.7
21/11/16,00:40:52,10.516,98.200,0.1514,0.1942,10.3
21/11/16,01:40:53,10.443,98.600,0.1514,0.1942,10.2
21/11/16,02:40:54,10.369,98.900,0.1514,0.1942,10.2
21/11/16,03:40:55,10.149,99.100,0.1506,0.1942,10.0
21/11/16,04:40:56,9.903,99.600,0.1506,0.1942,9.9
21/11/16,05:40:57,9.756,99.800,0.1506,0.1942,9.7
21/11/16,06:40:58,9.829,99.800,0.1499,0.1942,9.8
21/11/16,07:40:59,10.516,99.700,0.1492,0.1942,10.5
21/11/16,08:41:00,11.346,99.300,0.1492,0.1935,11.3
21/11/16,09:41:01,11.321,97.600,0.1492,0.1935,11.0
21/11/16,10:41:02,12.147,97.900,0.1485,0.1928,11.8
21/11/16,11:41:03,12.074,96.000,0.1477,0.1928,11.5
21/11/16,12:41:04,14.026,96.800,0.1477,0.1920,13.5
21/11/16,13:41:05,15.461,94.700,0.1456,0.1913,14.6
21/11/16,14:41:06,16.201,93.400,0.1448,0.1899,15.2
21/11/16,15:41:07,15.700,91.800,0.1441,0.1891,14.4
21/11/16,16:41:08,15.605,92.300,0.1426,0.1884,14.4
21/11/16,17:41:09,15.055,91.500,0.1412,0.1884,13.7
21/11/16,18:41:10,14.745,92.100,0.1419,0.1877,13.5
21/11/16,19:41:11,13.329,93.200,0.1405,0.1877,12.3
21/11/16,20:41:12,12.292,95.200,0.1397,0.1877,11.6
21/11/16,21:41:13,11.977,96.200,0.1390,0.1877,11.4
21/11/16,22:41:14,11.807,96.200,0.1383,0.1877,11.2
21/11/16,23:41:15,11.540,96.800,0.1383,0.1877,11.1
22/11/16,00:41:16,11.321,97.200,0.1376,0.1877,10.9
22/11/16,01:41:17,11.029,96.800,0.1368,0.1877,10.6
22/11/16,02:41:18,10.785,96.700,0.1368,0.1877,10.3
