04/17/09 15:00:00,16.987,15.008,10.663,8.767
04/17/09 16:00:00,14.122,12.025,10.687,9.015
04/17/09 17:00:00,8.369,9.756,10.492,9.188
04/17/09 18:00:00,4.921,6.484,9.928,9.238
04/17/09 19:00:00,2.289,4.48,9.089,9.139
04/17/09 20:00:00,0.962,3.274,8.295,8.891
04/17/09 21:00:00,-0.255,2.477,7.594,8.618
04/17/09 22:00:00,-0.311,2.209,6.99,8.319
04/17/09 23:00:00,-0.816,1.859,6.484,8.02
04/18/09 00:00:00,-0.958,1.534,6.051,7.72
04/18/09 01:00:00,-0.929,1.289,5.693,7.469
04/18/09 02:00:00,-1.099,1.044,5.36,7.217
04/18/09 03:00:00,-1.071,0.934,5.076,7.015
04/18/09 04:00:00,-1.756,0.66,4.844,6.813
04/18/09 05:00:00,-1.612,0.412,4.61,6.636
04/18/09 06:00:00,-2.333,0.218,4.376,6.458
04/18/09 07:00:00,-1.957,0.467,4.194,6.281
04/18/09 08:00:00,11.151,5.719,4.141,6.128
04/18/09 09:00:00,15.223,10.614,4.688,6.051
04/18/09 10:00:00,19.08,18.842,5.77,6.153
04/18/09 11:00:00,21.39,24.122,7.041,6.458
04/18/09 12:00:00,24.339,23.016,8.245,6.914
04/18/09 13:00:00,26.426,22.585,9.238,7.419
04/18/09 14:00:00,24.074,19.817,9.977,7.92
04/18/09 15:00:00,20.388,16.415,10.296,8.369
04/18/09 16:00:00,15.557,14.337,10.418,8.693
04/18/09 17:00:00,10.1,10.858,10.369,8.916
04/18/09 18:00:00,7.519,8.717,9.928,9.04
04/18/09 19:00:00,6.99,8.145,9.435,9.015
04/18/09 20:00:00,3.67,5.616,8.941,8.916
04/18/09 21:00:00,3.089,5.179,8.319,8.742
04/18/09 22:00:00,2.503,4.74,7.87,8.543
04/18/09 23:00:00,3.38,4.947,7.469,8.319
04/19/09 00:00:00,2.85,4.506,7.167,8.145
04/19/09 01:00:00,4.506,5.616,7.015,7.97
04/19/09 02:00:00,4.636,5.693,7.015,7.82
04/19/09 03:00:00,4.532,5.591,7.015,7.745
04/19/09 04:00:00,4.376,5.488,7.015,7.695
04/19/09 05:00:00,4.246,5.385,6.965,7.645
04/19/09 06:00:00,4.011,5.231,6.914,7.619
04/19/09 07:00:00,4.168,5.231,6.839,7.544
04/19/09 08:00:00,5.693,6.56,6.813,7.519
04/19/09 09:00:00,6.712,7.795,6.99,7.469
04/19/09 10:00:00,9.534,10.345,7.293,7.494
04/19/09 11:00:00,12.171,13.088,7.845,7.594
04/19/09 12:00:00,18.129,19.96,8.469,7.745
04/19/09 13:00:00,19.674,22.417,9.312,7.995
04/19/09 14:00:00,17.629,20.269,10.075,8.344
04/19/09 15:00:00,11.904,14.05,10.492,8.693
04/19/09 16:00:00,10.59,12.485,10.443,8.941
04/19/09 17:00:00,7.569,9.509,10.149,9.089
04/19/09 18:00:00,4.558,7.041,9.608,9.089
04/19/09 19:00:00,4.506,6.408,9.04,8.99
04/19/09 20:00:00,4.35,6.281,8.618,8.841
04/19/09 21:00:00,3.512,5.616,8.295,8.668
04/19/09 22:00:00,3.063,5.205,7.995,8.519
04/19/09 23:00:00,2.717,4.895,7.72,8.369
04/20/09 00:00:00,2.236,4.662,7.469,8.22
04/20/09 01:00:00,2.209,4.48,7.268,8.07
04/20/09 02:00:00,1.913,4.22,7.041,7.92
04/20/09 03:00:00,1.371,3.906,6.839,7.795
04/20/09 04:00:00,0.934,2.61,6.611,7.67
04/20/09 05:00:00,-3.926,0.467,6.204,7.544
04/20/09 06:00:00,-4.196,-0.087,5.668,7.343
04/20/09 07:00:00,-4.136,-0.367,5.154,7.116
04/20/09 08:00:00,7.87,4.792,4.818,6.864
04/20/09 09:00:00,13.666,9.361,5.05,6.687
04/20/09 10:00:00,15.963,18.985,5.693,6.636
04/20/09 11:00:00,20.46,25.258,6.687,6.763
04/20/09 12:00:00,23.545,24.726,7.795,7.041
04/20/09 13:00:00,23.713,24.243,8.916,7.444
04/20/09 14:00:00,20.15,21.127,9.805,7.945
04/20/09 15:00:00,17.153,17.011,10.149,8.369
04/20/09 16:00:00,12.389,13.497,10.271,8.693
04/20/09 17:00:00,7.343,9.386,10.1,8.916
04/20/09 18:00:00,1.994,4.662,9.46,8.965
04/20/09 19:00:00,0.495,3.301,8.519,8.841
04/20/09 20:00:00,-0.143,2.262,7.67,8.568
04/20/09 21:00:00,-1.128,1.398,6.965,8.27
04/20/09 22:00:00,-2.015,0.825,6.357,7.945
04/20/09 23:00:00,-2.712,0.495,5.821,7.619
04/21/09 00:00:00,-1.498,1.044,5.437,7.343
04/21/09 01:00:00,-1.213,0.989,5.128,7.066
04/21/09 02:00:00,-2.595,-0.171,4.869,6.864
04/21/09 03:00:00,-2.917,-0.255,4.558,6.661
04/21/09 04:00:00,-3.241,-0.395,4.272,6.433
04/21/09 05:00:00,-2.77,-0.704,4.037,6.255
04/21/09 06:00:00,-3.449,-1.241,3.827,6.077
04/21/09 07:00:00,-3.212,-0.845,3.591,5.898
04/21/09 08:00:00,8.693,4.532,3.485,5.745
04/21/09 09:00:00,16.368,10.932,3.932,5.642
04/21/09 10:00:00,20.412,21.318,4.947,5.719
04/21/09 11:00:00,23.593,27.259,6.204,5.975
04/21/09 12:00:00,25.331,26.573,7.519,6.382
04/21/09 13:00:00,24.315,25.355,8.693,6.94
04/21/09 14:00:00,22.298,22.369,9.509,7.494
04/21/09 15:00:00,17.51,17.748,9.928,7.945
04/21/09 16:00:00,13.281,14.122,10.051,8.319
04/21/09 17:00:00,7.87,9.928,9.903,8.543
04/21/09 18:00:00,3.089,6.179,9.287,8.643
04/21/09 19:00:00,2.53,4.35,8.519,8.543
04/21/09 20:00:00,0.55,2.69,7.77,8.344
04/21/09 21:00:00,-0.873,1.48,7.041,8.07
04/21/09 22:00:00,-2.015,0.77,6.382,7.77
