"Date","Time, GMT+11:00","Temp, °C (LGR S/N: 9832558, SEN S/N: 9818208, LBL: Ambient)","RH, % (LGR S/N: 9832558, SEN S/N: 9818208)","Water Content, m³/m³ (LGR S/N: 9832558, SEN S/N: 9827495, LBL: 5cmBG)","Water Content, m³/m³ (LGR S/N: 9832558, SEN S/N: 9833757, LBL: 10cmBG)","DewPt, °C (LGR S/N: 9832558, SEN S/N: 9818208)"
06/05/16,16:21:33,8.245,100.000,0.2407,0.2225,8.3
06/05/16,17:21:34,7.268,100.000,0.2414,0.2218,7.3
06/05/16,18:21:35,6.382,100.000,0.2407,0.2218,6.4
06/05/16,19:21:36,5.898,100.000,0.2407,0.2211,5.9
06/05/16,20:21:37,5.128,100.000,0.2407,0.2211,5.1
06/05/16,21:21:38,3.009,100.000,0.2400,0.2204,3.0
06/05/16,22:21:39,1.913,100.000,0.2400,0.2196,1.9
06/05/16,23:21:40,2.717,100.000,0.2392,0.2196,2.7
07/05/16,00:21:41,2.557,100.000,0.2400,0.2189,2.6
07/05/16,01:21:42,3.538,100.000,0.2400,0.2189,3.5
07/05/16,02:21:43,3.116,100.000,0.2400,0.2189,3.1
07/05/16,03:21:44,3.063,100.000,0.2392,0.2189,3.1
07/05/16,04:21:45,2.690,100.000,0.2392,0.2182,2.7
07/05/16,05:21:46,2.664,100.000,0.2392,0.2182,2.7
07/05/16,06:21:47,2.128,100.000,0.2392,0.2182,2.1
07/05/16,07:21:48,1.425,99.000,0.2385,0.2175,1.3
07/05/16,08:21:49,1.208,97.800,0.2385,0.2175,0.9
07/05/16,09:21:50,1.832,99.600,0.2385,0.2175,1.8
07/05/16,10:21:51,4.115,100.000,0.2385,0.2175,4.1
07/05/16,11:21:52,6.687,100.000,0.2385,0.2175,6.7
07/05/16,12:21:53,7.970,99.600,0.2385,0.2182,7.9
07/05/16,13:21:54,8.568,93.500,0.2392,0.2189,7.6
07/05/16,14:21:55,8.965,85.500,0.2392,0.2189,6.7
07/05/16,15:21:56,9.139,79.700,0.2385,0.2189,5.8
07/05/16,16:21:57,8.841,75.900,0.2385,0.2189,4.8
07/05/16,17:21:58,7.895,74.300,0.2385,0.2189,3.6
07/05/16,18:21:59,5.872,75.700,0.2385,0.2182,1.9
07/05/16,19:22:00,3.459,96.500,0.2385,0.2175,3.0
07/05/16,20:22:01,3.063,100.000,0.2378,0.2167,3.1
07/05/16,21:22:02,3.063,100.000,0.2378,0.2160,3.1
07/05/16,22:22:03,4.011,100.000,0.2378,0.2160,4.0
07/05/16,23:22:04,4.610,100.000,0.2371,0.2160,4.6
08/05/16,00:22:05,4.947,100.000,0.2371,0.2160,4.9
08/05/16,01:22:06,4.869,100.000,0.2371,0.2160,4.9
08/05/16,02:22:07,5.102,100.000,0.2371,0.2160,5.1
08/05/16,03:22:08,5.360,100.000,0.2371,0.2160,5.4
08/05/16,04:22:09,5.488,100.000,0.2378,0.2160,5.5
08/05/16,05:22:10,5.693,100.000,0.2378,0.2160,5.7
08/05/16,06:22:11,5.898,100.000,0.2371,0.2160,5.9
08/05/16,07:22:12,6.128,100.000,0.2371,0.2167,6.1
08/05/16,08:22:13,6.661,100.000,0.2371,0.2182,6.7
08/05/16,09:22:14,7.444,100.000,0.2414,0.2422,7.5
