"Date","Time, GMT+11:00","Temp, °C (LGR S/N: 9832564, SEN S/N: 9818206, LBL: Ambient)","RH, % (LGR S/N: 9832564, SEN S/N: 9818206)","Water Content, m³/m³ (LGR S/N: 9832564, SEN S/N: 9833756, LBL: 5cmBG)","Water Content, m³/m³ (LGR S/N: 9832564, SEN S/N: 9833765, LBL: 10cmBG)","DewPt, °C (LGR S/N: 9832564, SEN S/N: 9818206)"
06/05/16,16:21:32,9.756,97.000,0.2102,0.1594,9.3
06/05/16,17:21:33,8.792,97.000,0.2102,0.1586,8.4
06/05/16,18:21:34,7.368,96.800,0.2102,0.1579,6.9
06/05/16,19:21:35,6.281,97.000,0.2102,0.1579,5.8
06/05/16,20:21:36,5.385,97.300,0.2095,0.1579,5.0
06/05/16,21:21:37,2.690,96.100,0.2095,0.1572,2.1
06/05/16,22:21:38,1.317,95.900,0.2087,0.1572,0.7
06/05/16,23:21:39,1.859,97.700,0.2095,0.1543,1.5
07/05/16,00:21:40,2.047,98.400,0.2087,0.1564,1.8
07/05/16,01:21:41,2.850,99.300,0.2087,0.1579,2.8
07/05/16,02:21:42,2.610,99.100,0.2087,0.1579,2.5
07/05/16,03:21:43,2.530,99.200,0.2087,0.1579,2.4
07/05/16,04:21:44,1.913,98.900,0.2087,0.1586,1.8
07/05/16,05:21:45,1.670,99.100,0.2080,0.1586,1.5
07/05/16,06:21:46,0.770,98.200,0.2080,0.1557,0.5
07/05/16,07:21:47,-0.004,97.900,0.2080,0.1550,-0.3
07/05/16,08:21:48,-0.451,98.000,0.2080,0.1528,-0.7
07/05/16,09:21:49,2.557,99.700,0.2080,0.1557,2.5
07/05/16,10:21:50,8.369,100.000,0.2080,0.1608,8.4
07/05/16,11:21:51,12.147,100.000,0.2087,0.1594,12.2
07/05/16,12:21:52,13.618,100.000,0.2080,0.1601,13.6
07/05/16,13:21:53,16.582,100.000,0.2073,0.1572,16.6
07/05/16,14:21:54,17.938,99.800,0.2073,0.1557,17.9
07/05/16,15:21:55,15.819,95.500,0.2073,0.1550,15.1
07/05/16,16:21:56,13.040,92.800,0.2066,0.1528,11.9
07/05/16,17:21:57,11.151,93.000,0.2066,0.1499,10.1
07/05/16,18:21:58,7.845,92.100,0.2058,0.1506,6.6
07/05/16,19:21:59,4.402,91.700,0.2058,0.1499,3.2
07/05/16,20:22:00,3.063,92.600,0.2058,0.1492,2.0
07/05/16,21:22:01,2.744,93.800,0.2051,0.1492,1.8
07/05/16,22:22:02,3.880,95.500,0.2058,0.1499,3.2
07/05/16,23:22:03,4.688,96.600,0.2051,0.1499,4.2
08/05/16,00:22:04,5.128,97.100,0.2051,0.1506,4.7
08/05/16,01:22:05,5.076,97.200,0.2051,0.1499,4.7
08/05/16,02:22:06,5.282,97.600,0.2051,0.1514,4.9
08/05/16,03:22:07,5.591,98.100,0.2051,0.1485,5.3
08/05/16,04:22:08,5.745,98.300,0.2051,0.1506,5.5
08/05/16,05:22:09,5.847,98.500,0.2051,0.1528,5.6
08/05/16,06:22:10,6.128,98.900,0.2058,0.1564,6.0
08/05/16,07:22:11,6.357,99.300,0.2051,0.1601,6.3
08/05/16,08:22:12,6.839,99.800,0.2051,0.1870,6.8
08/05/16,09:22:13,7.594,100.000,0.2058,0.2407,7.6
08/05/16,10:22:14,8.120,100.000,0.2567,0.2530,8.1
08/05/16,11:22:15,8.369,100.000,0.2821,0.2603,8.4
08/05/16,12:22:16,8.469,100.000,0.2915,0.2618,8.5
08/05/16,13:22:17,8.643,100.000,0.2966,0.2647,8.7
08/05/16,14:22:18,8.568,100.000,0.2988,0.2661,8.6
08/05/16,15:22:19,8.568,100.000,0.2974,0.2654,8.6
08/05/16,16:22:20,8.494,100.000,0.3003,0.2661,8.5
08/05/16,17:22:21,8.319,100.000,0.3017,0.2719,8.3
08/05/16,18:22:22,8.120,100.000,0.3024,0.2712,8.1
08/05/16,19:22:23,8.070,100.000,0.2981,0.2668,8.1
08/05/16,20:22:24,8.120,100.000,0.2908,0.2632,8.1
08/05/16,21:22:25,8.170,100.000,0.2814,0.2567,8.2
08/05/16,22:22:26,8.220,100.000,0.2748,0.2538,8.2
08/05/16,23:22:27,8.319,100.000,0.2719,0.2516,8.3
09/05/16,00:22:28,8.419,100.000,0.2690,0.2509,8.4
09/05/16,01:22:29,8.519,100.000,0.2676,0.2494,8.5
09/05/16,02:22:30,8.618,100.000,0.2661,0.2494,8.6
09/05/16,03:22:31,8.717,100.000,0.2661,0.2494,8.7
09/05/16,04:22:32,8.817,100.000,0.2661,0.2501,8.8
09/05/16,05:22:33,8.941,100.000,0.2632,0.2458,9.0
09/05/16,06:22:34,9.064,100.000,0.2603,0.2443,9.1
09/05/16,07:22:35,9.089,100.000,0.2596,0.2451,9.1
09/05/16,08:22:36,9.163,100.000,0.2603,0.2465,9.2
09/05/16,09:22:37,9.361,100.000,0.2596,0.2472,9.4
09/05/16,10:22:38,9.657,100.000,0.2596,0.2458,9.7
09/05/16,11:22:39,10.100,100.000,0.2610,0.2509,10.1
09/05/16,12:22:40,10.492,100.000,0.3032,0.2756,10.5
09/05/16,13:22:41,10.516,100.000,0.3112,0.2828,10.5
09/05/16,14:22:42,10.541,100.000,0.3162,0.2879,10.6
09/05/16,15:22:43,9.336,100.000,0.3104,0.2821,9.3
09/05/16,16:22:44,7.242,100.000,0.2974,0.2705,7.2
09/05/16,17:22:45,5.462,100.000,0.2814,0.2589,5.5
09/05/16,18:22:46,5.205,100.000,0.2734,0.2530,5.2
09/05/16,19:22:47,5.488,100.000,0.2683,0.2487,5.5
09/05/16,20:22:48,5.847,100.000,0.2683,0.2501,5.9
09/05/16,21:22:49,5.872,100.000,0.2690,0.2523,5.9
09/05/16,22:22:50,5.821,100.000,0.2705,0.2523,5.8
09/05/16,23:22:51,5.821,100.000,0.2748,0.2610,5.8
