"Date","Time, GMT+11:00","Temp, °C (LGR S/N: 9832557, SEN S/N: 9818216, LBL: Ambient)","RH, % (LGR S/N: 9832557, SEN S/N: 9818216)","Temp, °C (LGR S/N: 9832557, SEN S/N: 9824739, LBL: 3cmBG)","Water Content, m³/m³ (LGR S/N: 9832557, SEN S/N: 9827501, LBL: 5cmBG)","Water Content, m³/m³ (LGR S/N: 9832557, SEN S/N: 9833759, LBL: 10cmBG)","DewPt, °C (LGR S/N: 9832557, SEN S/N: 9818216)"
06/05/16,14:21:31,10.541,83.000,7.519,0.2254,0.1775,7.8
06/05/16,15:21:32,9.386,84.500,7.670,0.2262,0.1782,6.9
06/05/16,16:21:33,9.064,87.600,7.820,0.2262,0.1782,7.1
06/05/16,17:21:34,8.220,89.900,7.720,0.2262,0.1782,6.7
06/05/16,18:21:35,7.343,93.400,7.494,0.2262,0.1782,6.4
06/05/16,19:21:36,6.839,97.400,7.242,0.2262,0.1775,6.5
06/05/16,20:21:37,5.205,97.600,6.990,0.2262,0.1775,4.9
06/05/16,21:21:38,4.480,97.800,6.636,0.2262,0.1768,4.2
06/05/16,22:21:39,4.324,99.300,6.255,0.2262,0.1768,4.2
06/05/16,23:21:40,4.636,99.800,6.026,0.2254,0.1768,4.6
07/05/16,00:21:41,4.636,99.900,5.898,0.2254,0.1768,4.6
07/05/16,01:21:42,4.895,100.000,5.796,0.2254,0.1768,4.9
07/05/16,02:21:43,4.532,100.000,5.745,0.2254,0.1768,4.5
07/05/16,03:21:44,4.610,100.000,5.642,0.2247,0.1768,4.6
07/05/16,04:21:45,3.591,99.900,5.539,0.2254,0.1761,3.6
07/05/16,05:21:46,2.343,99.800,5.360,0.2254,0.1761,2.3
07/05/16,06:21:47,1.480,99.100,5.102,0.2247,0.1761,1.4
07/05/16,07:21:48,1.643,99.300,4.818,0.2247,0.1761,1.5
07/05/16,08:21:49,4.220,100.000,4.636,0.2247,0.1753,4.2
07/05/16,09:21:50,6.179,100.000,4.714,0.2247,0.1753,6.2
07/05/16,10:21:51,8.965,100.000,4.973,0.2247,0.1768,9.0
07/05/16,11:21:52,11.029,95.300,5.616,0.2247,0.1768,10.3
07/05/16,12:21:53,15.270,79.000,6.763,0.2240,0.1775,11.7
07/05/16,13:21:54,17.843,64.000,8.419,0.2240,0.1775,11.0
07/05/16,14:21:55,18.152,59.300,10.051,0.2240,0.1782,10.1
07/05/16,15:21:56,16.368,57.600,11.151,0.2240,0.1790,8.0
07/05/16,16:21:57,11.516,73.000,11.297,0.2247,0.1790,6.9
07/05/16,17:21:58,10.614,80.400,10.541,0.2247,0.1790,7.4
07/05/16,18:21:59,6.535,88.400,9.805,0.2247,0.1782,4.8
07/05/16,19:22:00,4.532,91.200,8.817,0.2247,0.1775,3.2
07/05/16,20:22:01,2.877,89.600,7.895,0.2247,0.1775,1.3
07/05/16,21:22:02,4.766,94.700,7.217,0.2247,0.1768,4.0
07/05/16,22:22:03,5.488,97.600,6.914,0.2247,0.1768,5.1
07/05/16,23:22:04,5.745,96.200,6.788,0.2247,0.1768,5.2
08/05/16,00:22:05,6.179,92.800,6.737,0.2240,0.1775,5.1
08/05/16,01:22:06,5.668,93.000,6.712,0.2247,0.1775,4.6
08/05/16,02:22:07,6.204,92.500,6.636,0.2240,0.1775,5.1
08/05/16,03:22:08,6.737,91.300,6.585,0.2240,0.1775,5.4
08/05/16,04:22:09,6.357,93.300,6.611,0.2240,0.1775,5.4
08/05/16,05:22:10,6.153,98.000,6.611,0.2240,0.1768,5.9
08/05/16,06:22:11,6.281,99.400,6.611,0.2240,0.1768,6.2
08/05/16,07:22:12,6.788,99.900,6.636,0.2233,0.1768,6.8
08/05/16,08:22:13,7.745,100.000,6.712,0.2225,0.1775,7.8
08/05/16,09:22:14,8.543,100.000,6.914,0.2240,0.1790,8.6
08/05/16,10:22:15,8.817,100.000,7.268,0.2284,0.1906,8.8
08/05/16,11:22:16,8.767,100.000,7.619,0.2414,0.2044,8.8
08/05/16,12:22:17,8.519,100.000,7.870,0.2465,0.2066,8.5
08/05/16,13:22:18,8.444,100.000,8.020,0.2501,0.2073,8.5
08/05/16,14:22:19,8.220,100.000,8.095,0.2509,0.2087,8.2
08/05/16,15:22:20,8.220,100.000,8.095,0.2516,0.2095,8.2
08/05/16,16:22:21,8.245,100.000,8.095,0.2523,0.2124,8.3
08/05/16,17:22:22,8.220,100.000,8.095,0.2530,0.2138,8.2
08/05/16,18:22:23,8.195,100.000,8.095,0.2538,0.2146,8.2
08/05/16,19:22:24,8.369,100.000,8.095,0.2538,0.2146,8.4
08/05/16,20:22:25,8.444,100.000,8.145,0.2530,0.2124,8.5
08/05/16,21:22:26,8.593,100.000,8.170,0.2509,0.2109,8.6
08/05/16,22:22:27,8.693,100.000,8.220,0.2494,0.2109,8.7
08/05/16,23:22:28,8.817,100.000,8.270,0.2494,0.2146,8.8
09/05/16,00:22:29,8.965,100.000,8.344,0.2501,0.2153,9.0
09/05/16,01:22:30,9.089,100.000,8.419,0.2501,0.2160,9.1
09/05/16,02:22:31,9.262,100.000,8.494,0.2494,0.2153,9.3
09/05/16,03:22:32,9.336,100.000,8.568,0.2494,0.2160,9.3
09/05/16,04:22:33,9.485,100.000,8.643,0.2487,0.2153,9.5
09/05/16,05:22:34,9.829,100.000,8.693,0.2480,0.2138,9.8
09/05/16,06:22:35,9.657,100.000,8.767,0.2465,0.2131,9.7
09/05/16,07:22:36,9.854,100.000,8.841,0.2458,0.2146,9.9
09/05/16,08:22:37,9.780,100.000,8.916,0.2458,0.2167,9.8
09/05/16,09:22:38,9.854,100.000,8.965,0.2465,0.2167,9.9
09/05/16,10:22:39,9.903,100.000,9.040,0.2458,0.2167,9.9
09/05/16,11:22:40,10.443,100.000,9.089,0.2458,0.2175,10.5
09/05/16,12:22:41,10.296,100.000,9.262,0.2480,0.2240,10.3
09/05/16,13:22:42,10.124,100.000,9.410,0.2523,0.2305,10.1
09/05/16,14:22:43,10.222,100.000,9.509,0.2552,0.2342,10.2
09/05/16,15:22:44,6.408,100.000,9.583,0.2647,0.2371,6.4
09/05/16,16:22:45,3.459,100.000,8.742,0.2603,0.2298,3.5
09/05/16,17:22:46,2.664,98.800,7.870,0.2545,0.2247,2.5
09/05/16,18:22:47,3.591,99.900,7.343,0.2509,0.2211,3.6
09/05/16,19:22:48,4.792,100.000,6.990,0.2487,0.2204,4.8
