"Date","Time, GMT+11:00","Temp, °C (LGR S/N: 9832568, SEN S/N: 9818223, LBL: Ambient)","RH, % (LGR S/N: 9832568, SEN S/N: 9818223)","Temp, °C (LGR S/N: 9832568, SEN S/N: 9824747, LBL: 3cmBG)","Water Content, m³/m³ (LGR S/N: 9832568, SEN S/N: 9833750, LBL: 5cmBG)","Water Content, m³/m³ (LGR S/N: 9832568, SEN S/N: 9833763, LBL: 10cmBG)","DewPt, °C (LGR S/N: 9832568, SEN S/N: 9818223)"
02/05/15,14:53:33,12.050,84.600,7.619,0.1942,0.2196,9.5
02/05/15,15:53:34,8.916,88.100,8.020,0.1949,0.2196,7.1
02/05/15,16:53:35,8.020,94.800,7.970,0.1949,0.2196,7.2
02/05/15,17:53:36,7.343,97.600,7.645,0.1949,0.2204,7.0
02/05/15,18:53:37,7.192,99.100,7.343,0.1942,0.2196,7.1
02/05/15,19:53:38,7.142,100.000,7.116,0.1942,0.2196,7.1
02/05/15,20:53:39,7.142,99.900,6.990,0.1942,0.2196,7.1
02/05/15,21:53:40,7.066,99.900,6.889,0.1942,0.2196,7.1
02/05/15,22:53:41,7.116,99.700,6.813,0.1942,0.2196,7.1
02/05/15,23:53:42,6.763,99.300,6.737,0.1942,0.2196,6.7
03/05/15,00:53:43,6.000,99.400,6.636,0.1942,0.2196,5.9
03/05/15,01:53:44,4.506,99.500,6.433,0.1935,0.2196,4.4
03/05/15,02:53:45,0.550,98.300,5.975,0.1935,0.2196,0.3
03/05/15,03:53:46,0.934,98.500,5.257,0.1928,0.2196,0.7
03/05/15,04:53:47,0.024,99.400,4.792,0.1928,0.2189,-0.1
03/05/15,05:53:48,-1.842,98.000,4.376,0.1920,0.2196,-2.1
03/05/15,06:53:49,-2.450,96.200,3.906,0.1920,0.2189,-3.0
03/05/15,07:53:50,-0.227,99.900,3.564,0.1920,0.2189,-0.2
03/05/15,08:53:51,1.317,99.900,3.459,0.1920,0.2182,1.3
03/05/15,09:53:52,5.360,100.000,3.749,0.1920,0.2182,5.4
03/05/15,10:53:53,13.810,95.800,4.895,0.1920,0.2182,13.2
03/05/15,11:53:54,17.249,72.600,6.458,0.1928,0.2182,12.3
03/05/15,12:53:55,17.962,56.400,7.645,0.1928,0.2182,9.2
03/05/15,13:53:56,19.365,48.400,8.494,0.1928,0.2189,8.2
03/05/15,14:53:57,20.984,50.500,9.040,0.1935,0.2196,10.3
03/05/15,15:53:58,19.460,52.700,9.386,0.1935,0.2196,9.6
03/05/15,16:53:59,17.368,55.100,9.485,0.1928,0.2196,8.3
03/05/15,17:54:00,13.401,64.800,9.485,0.1928,0.2196,6.9
03/05/15,18:54:01,6.661,77.100,9.287,0.1920,0.2204,2.9
03/05/15,19:54:02,4.428,85.700,8.245,0.1920,0.2204,2.2
03/05/15,20:54:03,1.371,91.700,7.494,0.1913,0.2196,0.2
03/05/15,21:54:04,-0.760,89.100,6.585,0.1913,0.2196,-2.3
03/05/15,22:54:05,-2.830,89.900,5.719,0.1906,0.2189,-4.3
03/05/15,23:54:06,-4.530,87.900,4.895,0.1899,0.2189,-6.2
04/05/15,00:54:07,-0.171,91.500,4.194,0.1899,0.2182,-1.4
04/05/15,01:54:08,3.406,80.400,3.985,0.1899,0.2182,0.4
04/05/15,02:54:09,3.036,78.500,4.011,0.1899,0.2182,-0.3
04/05/15,03:54:10,2.155,74.900,3.985,0.1899,0.2182,-1.8
04/05/15,04:54:11,1.371,78.700,3.827,0.1899,0.2175,-1.9
04/05/15,05:54:12,0.135,84.000,3.591,0.1899,0.2182,-2.2
04/05/15,06:54:13,1.588,86.800,3.380,0.1899,0.2175,-0.4
04/05/15,07:54:14,2.664,86.600,3.301,0.1891,0.2175,0.7
04/05/15,08:54:15,3.433,79.300,3.274,0.1891,0.2175,0.2
04/05/15,09:54:16,7.041,53.700,3.406,0.1891,0.2175,-1.7
04/05/15,10:54:17,14.266,33.900,4.246,0.1891,0.2175,-1.4
04/05/15,11:54:18,15.175,27.800,5.898,0.1891,0.2175,-3.3
04/05/15,12:54:19,15.461,34.400,7.066,0.1891,0.2175,-0.2
04/05/15,13:54:20,16.082,40.800,7.770,0.1891,0.2175,2.8
04/05/15,14:54:21,15.676,42.400,8.170,0.1899,0.2182,3.0
04/05/15,15:54:22,16.201,41.300,8.270,0.1891,0.2182,3.1
04/05/15,16:54:23,12.389,40.000,8.120,0.1891,0.2182,-0.8
04/05/15,17:54:24,7.645,56.500,7.645,0.1884,0.2182,-0.4
04/05/15,18:54:25,5.024,74.700,7.066,0.1884,0.2182,0.9
04/05/15,19:54:26,4.869,72.100,6.382,0.1877,0.2182,0.3
04/05/15,20:54:27,5.231,61.200,5.847,0.1877,0.2175,-1.6
04/05/15,21:54:28,5.308,48.500,5.411,0.1877,0.2175,-4.7
04/05/15,22:54:29,4.792,48.300,5.050,0.1877,0.2175,-5.2
04/05/15,23:54:30,4.428,60.500,4.818,0.1870,0.2175,-2.5
05/05/15,00:54:31,4.168,67.600,4.636,0.1870,0.2175,-1.3
05/05/15,01:54:32,4.999,67.700,4.506,0.1870,0.2167,-0.5
05/05/15,02:54:33,4.532,75.900,4.506,0.1870,0.2167,0.7
05/05/15,03:54:34,3.958,84.000,4.506,0.1870,0.2175,1.5
05/05/15,04:54:35,3.617,86.400,4.428,0.1870,0.2175,1.6
05/05/15,05:54:36,3.512,85.800,4.324,0.1870,0.2167,1.4
05/05/15,06:54:37,3.696,85.300,4.220,0.1870,0.2167,1.5
05/05/15,07:54:38,4.115,83.700,4.220,0.1862,0.2175,1.6
05/05/15,08:54:39,2.021,94.900,4.298,0.1899,0.2167,1.3
05/05/15,09:54:40,2.128,99.000,4.194,0.1906,0.2182,2.0
05/05/15,10:54:41,2.717,100.000,4.037,0.1928,0.2175,2.7
05/05/15,11:54:42,2.209,100.000,4.037,0.1971,0.2182,2.2
05/05/15,12:54:43,2.343,100.000,3.985,0.2022,0.2204,2.3
05/05/15,13:54:44,2.316,100.000,3.880,0.2095,0.2240,2.3
05/05/15,14:54:45,2.930,99.800,3.932,0.2131,0.2269,2.9
05/05/15,15:54:46,1.751,96.800,4.037,0.2146,0.2284,1.3
05/05/15,16:54:47,0.384,99.600,3.827,0.2153,0.2291,0.3
05/05/15,17:54:48,0.079,99.700,3.538,0.2167,0.2298,0.0
05/05/15,18:54:49,-0.032,99.100,3.274,0.2167,0.2305,-0.2
05/05/15,19:54:50,-0.395,97.400,3.009,0.2167,0.2298,-0.8
05/05/15,20:54:51,-0.367,96.700,2.744,0.2160,0.2298,-0.8
05/05/15,21:54:52,-0.591,98.100,2.557,0.2153,0.2298,-0.9
05/05/15,22:54:53,-0.704,97.600,2.423,0.2146,0.2291,-1.0
