10/29/09 11:59:55,20.341,18.081,8.344,7.519
10/29/09 12:59:55,20.246,20.15,9.015,7.845
10/29/09 13:59:55,27.21,23.809,9.682,8.22
10/29/09 14:59:55,29.59,23.376,10.443,8.643
10/29/09 15:59:55,14.697,16.415,11.2,9.089
10/29/09 16:59:55,20.865,17.986,11.54,9.558
10/29/09 17:59:55,15.867,15.223,11.492,9.854
10/29/09 18:59:55,12.775,13.353,11.516,10.001
10/29/09 19:59:55,9.238,10.98,11.443,10.124
10/29/09 20:59:55,7.995,9.78,11.151,10.149
10/29/09 21:59:55,6.051,8.095,10.761,10.051
10/29/09 22:59:55,6.331,7.569,10.32,9.903
10/29/09 23:59:55,5.205,6.737,9.879,9.682
10/30/09 00:59:55,4.662,6.128,9.46,9.46
10/30/09 01:59:55,5.231,6.255,9.04,9.213
10/30/09 02:59:55,5.205,5.796,8.693,8.965
10/30/09 03:59:55,5.231,5.693,8.369,8.742
10/30/09 04:59:55,5.308,5.616,8.07,8.519
10/30/09 05:59:55,6.636,5.949,7.795,8.295
10/30/09 06:59:55,8.817,7.419,7.569,8.12
10/30/09 07:59:55,10.59,9.015,7.494,7.945
10/30/09 08:59:55,15.247,12.025,7.594,7.845
10/30/09 09:59:55,18.794,15.414,7.92,7.87
10/30/09 10:59:55,21.676,17.225,8.419,7.995
10/30/09 11:59:55,22.298,22.489,9.064,8.22
10/30/09 12:59:55,25.817,25.671,10.026,8.593
10/30/09 13:59:55,30.041,25.404,11.127,9.114
10/30/09 14:59:55,31.714,26.012,12.171,9.731
10/30/09 15:59:55,25.016,23.232,13.185,10.369
10/30/09 16:59:55,15.557,17.296,13.93,11.029
10/30/09 17:59:55,12.582,14.002,14.002,11.54
10/30/09 18:59:55,11.419,12.896,13.546,11.71
10/30/09 19:59:55,9.706,11.467,13.064,11.686
10/30/09 20:59:55,8.568,10.516,12.582,11.565
10/30/09 21:59:55,8.668,10.026,12.147,11.394
10/30/09 22:59:55,8.344,9.632,11.686,11.175
10/30/09 23:59:55,7.619,8.891,11.297,10.956
10/31/09 00:59:55,8.99,8.817,10.907,10.712
10/31/09 01:59:55,8.99,8.742,10.565,10.492
10/31/09 02:59:55,9.657,8.841,10.271,10.271
10/31/09 03:59:55,10.345,9.114,10.026,10.075
10/31/09 04:59:55,9.41,8.866,9.829,9.903
10/31/09 05:59:55,7.92,8.245,9.657,9.731
10/31/09 06:59:55,9.854,8.618,9.46,9.608
10/31/09 07:59:55,12.823,10.124,9.287,9.46
10/31/09 08:59:55,16.01,12.461,9.262,9.336
10/31/09 09:59:55,19.579,15.7,9.46,9.287
10/31/09 10:59:55,20.555,17.534,9.928,9.361
10/31/09 11:59:55,21.987,21.294,10.59,9.583
10/31/09 12:59:55,26.598,25.793,11.492,9.928
10/31/09 13:59:55,28.568,24.798,12.485,10.418
10/31/09 14:59:55,33.287,25.866,13.473,11.005
10/31/09 15:59:55,30.016,24.653,14.314,11.589
10/31/09 16:59:55,27.333,22.226,14.864,12.122
10/31/09 17:59:55,20.269,18.01,15.079,12.558
10/31/09 18:59:55,17.962,16.415,15.031,12.847
10/31/09 19:59:55,12.847,13.786,14.816,12.944
10/31/09 20:59:55,10.81,12.001,14.433,12.944
10/31/09 21:59:55,10.173,11.029,13.93,12.823
10/31/09 22:59:55,9.829,10.492,13.377,12.606
10/31/09 23:59:55,9.706,10.075,12.871,12.364
11/01/09 00:59:55,11.637,10.492,12.389,12.074
11/01/09 01:59:55,12.268,10.761,12.025,11.807
11/01/09 02:59:55,12.654,10.81,11.734,11.589
11/01/09 03:59:55,12.292,10.565,11.516,11.394
11/01/09 04:59:55,12.534,10.663,11.321,11.224
11/01/09 05:59:55,12.292,10.516,11.127,11.053
11/01/09 06:59:55,12.703,10.81,10.956,10.907
11/01/09 07:59:55,15.867,12.364,10.834,10.785
11/01/09 08:59:55,17.463,13.786,10.81,10.687
11/01/09 09:59:55,19.46,16.225,10.956,10.638
11/01/09 10:59:55,18.271,16.296,11.224,10.687
11/01/09 11:59:55,22.13,22.393,11.54,10.785
11/01/09 12:59:55,24.653,24.871,12.05,10.956
11/01/09 13:59:55,28.916,25.695,12.751,11.248
11/01/09 14:59:55,29.84,26.061,13.522,11.637
11/01/09 15:59:55,27.087,24.581,14.29,12.098
11/01/09 16:59:55,21.915,21.748,14.888,12.558
11/01/09 17:59:55,21.056,19.103,15.199,12.992
11/01/09 18:59:55,18.985,17.249,15.247,13.257
11/01/09 19:59:55,13.906,14.29,15.079,13.377
11/01/09 20:59:55,11.346,12.219,14.768,13.401
11/01/09 21:59:55,10.296,11.273,14.29,13.281
11/01/09 22:59:55,8.841,10.222,13.762,13.088
11/01/09 23:59:55,9.015,10.051,13.233,12.847
11/02/09 00:59:55,9.336,9.805,12.775,12.558
11/02/09 01:59:55,7.92,9.089,12.34,12.292
11/02/09 02:59:55,8.369,8.792,11.953,12.025
11/02/09 03:59:55,9.854,9.312,11.589,11.783
11/02/09 04:59:55,9.139,9.064,11.273,11.54
11/02/09 05:59:55,9.534,9.015,11.029,11.297
11/02/09 06:59:55,12.896,10.124,10.81,11.102
11/02/09 07:59:55,15.461,11.394,10.663,10.932
11/02/09 08:59:55,19.318,13.714,10.663,10.81
11/02/09 09:59:55,21.39,16.654,10.858,10.785
11/02/09 10:59:55,24.339,19.841,11.2,10.81
11/02/09 11:59:55,25.89,26.378,11.759,10.98
11/02/09 12:59:55,25.55,26.378,12.534,11.248
11/02/09 13:59:55,33.757,29.49,13.353,11.662
11/02/09 14:59:55,21.127,22.944,14.146,12.122
11/02/09 15:59:55,31.204,26.891,14.697,12.582
11/02/09 16:59:55,31.026,24.919,15.151,12.992
