"Date","Time, GMT+11:00","Temp, °C (LGR S/N: 9832562, SEN S/N: 9818221, LBL: Ambient)","RH, % (LGR S/N: 9832562, SEN S/N: 9818221)","Water Content, m³/m³ (LGR S/N: 9832562, SEN S/N: 9827493, LBL: 5cmBG)","Water Content, m³/m³ (LGR S/N: 9832562, SEN S/N: 9833761, LBL: 10cmBG)","DewPt, °C (LGR S/N: 9832562, SEN S/N: 9818221)"
19/11/17,12:06:15,13.425,98.900,0.2560,0.2327,13.3
19/11/17,13:06:16,15.008,99.900,0.2574,0.2334,15.0
19/11/17,14:06:17,16.344,92.200,0.2545,0.2327,15.1
19/11/17,15:06:18,15.294,80.400,0.2538,0.2320,12.0
19/11/17,16:06:19,16.058,70.500,0.2523,0.2313,10.7
19/11/17,17:06:20,14.792,70.300,0.2509,0.2305,9.5
19/11/17,18:06:21,12.654,76.200,0.2494,0.2305,8.6
19/11/17,19:06:22,11.929,83.700,0.2487,0.2298,9.3
19/11/17,20:06:23,10.834,89.300,0.2487,0.2298,9.2
19/11/17,21:06:24,9.706,92.100,0.2480,0.2305,8.5
19/11/17,22:06:25,7.795,87.500,0.2465,0.2298,5.9
19/11/17,23:06:26,6.306,85.400,0.2458,0.2298,4.0
20/11/17,00:06:27,6.433,88.400,0.2443,0.2291,4.7
20/11/17,01:06:28,5.360,87.600,0.2436,0.2291,3.5
20/11/17,02:06:29,5.154,89.700,0.2443,0.2291,3.6
20/11/17,03:06:30,5.334,91.000,0.2436,0.2284,4.0
20/11/17,04:06:31,4.376,88.300,0.2436,0.2291,2.6
20/11/17,05:06:32,3.827,86.900,0.2429,0.2291,1.8
20/11/17,06:06:33,3.854,87.000,0.2422,0.2284,1.9
20/11/17,07:06:34,5.924,96.200,0.2414,0.2276,5.4
20/11/17,08:06:35,9.903,97.900,0.2429,0.2276,9.6
20/11/17,09:06:36,12.534,82.300,0.2422,0.2276,9.6
20/11/17,10:06:37,13.329,76.700,0.2422,0.2269,9.3
20/11/17,11:06:38,15.247,71.700,0.2407,0.2262,10.2
20/11/17,12:06:39,16.463,62.400,0.2414,0.2262,9.3
20/11/17,13:06:40,18.842,54.300,0.2400,0.2247,9.4
20/11/17,14:06:41,18.771,50.400,0.2371,0.2240,8.3
20/11/17,15:06:42,18.129,53.200,0.2356,0.2233,8.5
20/11/17,16:06:43,18.129,50.000,0.2356,0.2225,7.6
20/11/17,17:06:44,17.058,50.100,0.2342,0.2218,6.6
20/11/17,18:06:45,16.272,58.200,0.2327,0.2211,8.1
20/11/17,19:06:46,13.305,72.500,0.2313,0.2211,8.5
20/11/17,20:06:47,10.638,74.500,0.2305,0.2211,6.3
20/11/17,21:06:48,9.386,78.700,0.2298,0.2211,5.9
20/11/17,22:06:49,8.170,79.700,0.2291,0.2204,4.9
20/11/17,23:06:50,6.889,81.500,0.2276,0.2204,3.9
21/11/17,00:06:51,7.015,87.500,0.2269,0.2204,5.1
21/11/17,01:06:52,6.281,85.900,0.2269,0.2204,4.1
21/11/17,02:06:53,7.015,92.500,0.2262,0.2196,5.9
21/11/17,03:06:54,6.813,94.000,0.2262,0.2204,5.9
21/11/17,04:06:55,6.281,92.500,0.2254,0.2196,5.2
21/11/17,05:06:56,5.076,85.200,0.2254,0.2204,2.8
21/11/17,06:06:57,5.745,89.700,0.2247,0.2196,4.2
21/11/17,07:06:58,6.636,97.000,0.2247,0.2196,6.2
21/11/17,08:06:59,9.977,99.600,0.2247,0.2196,9.9
21/11/17,09:07:00,13.858,82.000,0.2247,0.2196,10.9
21/11/17,10:07:01,15.939,71.200,0.2240,0.2189,10.7
21/11/17,11:07:02,16.725,69.300,0.2240,0.2182,11.1
21/11/17,12:07:03,15.867,67.800,0.2218,0.2175,9.9
21/11/17,13:07:04,18.937,70.100,0.2225,0.2175,13.4
21/11/17,14:07:05,17.463,60.100,0.2211,0.2167,9.7
21/11/17,15:07:06,15.843,61.400,0.2182,0.2160,8.4
21/11/17,16:07:07,15.055,60.600,0.2175,0.2153,7.5
21/11/17,17:07:08,16.844,56.000,0.2167,0.2153,8.0
21/11/17,18:07:09,16.106,56.700,0.2153,0.2146,7.5
21/11/17,19:07:10,13.040,64.000,0.2153,0.2146,6.4
21/11/17,20:07:11,10.956,69.000,0.2138,0.2146,5.5
21/11/17,21:07:12,9.188,74.300,0.2138,0.2146,4.9
21/11/17,22:07:13,8.295,77.700,0.2131,0.2146,4.6
21/11/17,23:07:14,7.192,79.400,0.2131,0.2146,3.9
22/11/17,00:07:15,5.975,78.100,0.2124,0.2146,2.5
22/11/17,01:07:16,5.282,78.800,0.2116,0.2146,1.9
22/11/17,02:07:17,4.376,78.500,0.2109,0.2138,1.0
22/11/17,03:07:18,3.958,80.700,0.2109,0.2138,0.9
22/11/17,04:07:19,4.350,85.200,0.2109,0.2138,2.1
22/11/17,05:07:20,4.011,83.900,0.2102,0.2138,1.5
22/11/17,06:07:21,3.985,87.300,0.2102,0.2138,2.1
