04/10/08 15:00:00.0,14.385,14.194,11.078,9.583
04/10/08 16:00:00.0,13.425,12.534,11.053,9.756
04/10/08 17:00:00.0,11.005,10.785,10.858,9.829
04/10/08 18:00:00.0,7.97,8.543,10.541,9.829
04/10/08 19:00:00.0,7.142,7.82,10.075,9.78
04/10/08 20:00:00.0,5.77,6.408,9.706,9.632
04/10/08 21:00:00.0,4.011,4.999,9.262,9.485
04/10/08 22:00:00.0,2.477,3.88,8.767,9.312
04/10/08 23:00:00.0,1.643,3.195,8.245,9.089
04/11/08 00:00:00.0,1.289,2.664,7.77,8.866
04/11/08 01:00:00.0,0.742,2.396,7.368,8.618
04/11/08 02:00:00.0,1.289,2.503,7.015,8.419
04/11/08 03:00:00.0,2.45,3.591,6.737,8.195
04/11/08 04:00:00.0,2.61,3.564,6.585,8.02
04/11/08 05:00:00.0,3.301,3.88,6.484,7.87
04/11/08 06:00:00.0,3.485,4.089,6.433,7.77
04/11/08 07:00:00.0,5.539,5.539,6.382,7.67
04/11/08 08:00:00.0,14.194,9.361,6.585,7.619
04/11/08 09:00:00.0,17.915,12.799,7.091,7.619
04/11/08 10:00:00.0,21.724,23.088,8.02,7.77
04/11/08 11:00:00.0,24.557,30.041,9.238,8.095
04/11/08 12:00:00.0,25.404,31.128,10.492,8.543
04/11/08 13:00:00.0,24.291,29.69,11.613,9.064
04/11/08 14:00:00.0,23.208,25.089,12.389,9.632
04/11/08 15:00:00.0,19.341,19.936,12.823,10.124
04/11/08 16:00:00.0,14.17,16.082,12.799,10.443
04/11/08 17:00:00.0,10.467,12.727,12.582,10.638
04/11/08 18:00:00.0,7.293,9.435,12.001,10.687
04/11/08 19:00:00.0,6.408,8.17,11.224,10.59
04/11/08 20:00:00.0,6.102,7.544,10.541,10.369
04/11/08 21:00:00.0,6.255,7.192,10.001,10.124
04/11/08 22:00:00.0,6.864,7.419,9.558,9.903
04/11/08 23:00:00.0,7.368,7.142,9.238,9.706
04/12/08 00:00:00.0,6.889,6.99,8.965,9.509
